p1,c1,d1,p2,c2,d2,p0,a,d0,s,r,f,x1,x2,x3,x4
0.1627,9.1397,9.5133,0.2163,36.0898,1.9577,0.2405,4.0039,4.1289,88.6657,22.0615,40.8254,0,1,1,1
0.2084,11.988,4.1602,0.1488,36.4308,1.2968,0.0308,2.8328,3.4458,105.6964,40.345,20.4608,0,0,1,1
0.3426,7.2501,1.9649,0.1098,9.3903,8.404,0.2706,7.4382,2.2767,85.7465,26.3258,35.4703,1,0,1,0
0.0365,1.5392,1.3808,0.245,5.0871,8.5737,0.2699,10.6667,2.2449,64.6982,10.6414,20.2235,0,0,1,0
0.0283,12.0527,4.9452,0.348,14.3688,5.8554,0.2984,11.9377,6.0293,56.6694,47.5652,4.4125,0,0,1,1
0.1959,2.3749,7.2302,0.1681,24.1385,5.5108,0.3106,4.8195,6.9409,78.8378,9.1514,32.0957,1,0,0,0
0.0885,12.7087,7.3728,0.1329,6.5409,5.4518,0.2249,12.3035,3.5223,108.9772,24.3395,20.7893,0,0,1,0
0.1809,9.8163,0.969,0.2241,34.0219,2.7658,0.2946,13.3326,7.5211,105.2525,39.1021,28.01,1,1,1,1
0.1023,9.8564,5.8699,0.3206,7.8149,8.5197,0.2058,10.8372,6.0934,73.5175,47.1368,18.6883,0,1,1,0
0.2564,4.2555,4.5469,0.0654,22.0898,6.2589,0.2181,3.5494,6.1249,84.5483,20.0512,30.0222,1,0,0,0
0.3216,8.076,3.3743,0.2452,19.2055,3.6305,0.3496,8.7902,3.7172,81.5339,29.0843,10.7545,1,0,1,1
0.2702,5.6397,4.7351,0.1265,21.5342,1.1944,0.2328,6.5065,3.8714,34.3991,47.9524,17.9513,1,1,1,1
0.3272,7.2996,3.2284,0.0397,37.7905,4.4705,0.1329,14.1366,5.3574,31.5087,11.2139,44.8849,1,0,0,1
0.1058,6.8992,0.5242,0.1827,29.4135,3.342,0.1969,12.2734,7.1904,72.186,29.8136,40.0469,1,1,0,0
0.2595,9.78,4.0848,0.0933,29.133,3.8617,0.1614,9.8926,1.4565,80.3051,33.7392,19.1387,1,0,1,1
0.3045,8.1646,2.1625,0.2998,13.0659,5.8168,0.2265,8.1779,0.6258,98.569,24.8711,43.6759,1,1,1,0
0.277,8.3387,9.182,0.2299,16.7046,1.2893,0.3103,8.7761,5.8371,63.4869,41.5392,17.4456,0,1,1,1
0.2431,9.6531,9.5557,0.1068,27.798,1.5876,0.1893,8.3137,1.3238,113.2192,44.6004,43.3014,1,1,1,0
0.0834,13.7953,0.6185,0.0553,22.6961,6.759,0.2376,12.4484,1.8963,30.4216,6.5074,38.8828,1,0,0,0
0.3286,8.9903,6.1364,0.1804,27.024,5.6649,0.3245,5.1972,7.4616,69.552,46.2812,4.5864,0,0,1,1
0.1981,3.157,5.1095,0.1661,37.5273,2.2312,0.0909,13.3004,6.7511,82.7753,44.6159,38.9558,1,1,0,1
0.1217,9.1524,8.6392,0.2279,16.5058,7.8181,0.1003,10.9141,5.1307,64.7319,13.0269,14.6156,0,0,0,1
0.1054,10.9995,3.8055,0.077,12.7405,4.4205,0.2425,12.322,1.0831,55.4705,11.4124,32.523,0,0,1,0
0.2565,13.5873,5.7792,0.0935,9.5824,7.5416,0.1351,2.8809,5.0954,71.7989,49.8235,16.0647,0,0,1,1
0.22,8.5655,2.023,0.031,14.9634,3.6336,0.298,9.0267,4.0737,59.1646,33.9555,41.8915,1,0,1,0
0.2278,9.6935,8.0141,0.0633,11.2566,6.542,0.3384,3.4791,2.3848,96.3498,21.0038,36.5541,0,0,1,0
0.3082,2.4564,4.221,0.2131,32.6005,9.6833,0.0619,7.3264,5.2764,112.2669,33.326,26.5473,1,0,1,1
0.2872,2.4622,3.8389,0.0465,18.2867,4.0175,0.2187,11.515,3.3803,119.3342,48.3951,41.3889,1,0,1,0
0.2889,14.5,0.3473,0.0421,23.2703,9.3787,0.2318,5.0869,4.6005,35.8244,25.0665,21.3082,1,0,1,1
0.3184,3.4049,2.2511,0.2059,14.5621,9.029,0.3198,13.536,1.0587,74.0465,26.187,16.1314,1,0,1,1
0.3067,9.3123,7.7851,0.2215,21.1982,1.9028,0.0493,5.6044,3.1332,77.8754,12.3897,15.4531,0,0,1,1
0.0241,5.4088,3.1605,0.2044,23.4837,8.2585,0.1964,14.713,7.3225,93.0994,26.6506,20.8123,0,0,1,1
0.2874,11.6288,7.6166,0.1326,29.8015,9.7374,0.1086,7.9465,2.519,67.7199,32.1843,8.7056,0,0,1,1
0.1675,11.8858,8.2553,0.2301,37.8924,5.4398,0.1539,4.7135,6.6837,33.4389,39.9812,19.1573,0,0,1,1
0.2724,4.9607,9.5669,0.0266,13.3913,6.5605,0.3093,11.5617,7.3453,30.7888,29.0729,43.2366,0,0,1,0
0.2629,13.5349,0.55,0.1188,31.4637,0.4152,0.2212,9.1435,2.4707,66.365,13.6298,1.942,0,0,1,1
0.1497,13.936,9.7951,0.1881,18.5653,0.9588,0.1949,9.3327,1.7328,30.2632,14.9871,31.2995,0,1,1,1
0.205,8.6239,5.1752,0.0277,5.0798,2.4534,0.3453,6.4386,6.5653,94.9223,9.3016,40.3303,0,0,0,0
0.3402,13.2873,8.1895,0.1902,11.7253,7.3732,0.1232,12.3904,2.9508,115.8409,14.9743,39.6432,1,1,0,0
0.0911,6.2316,8.1155,0.2834,22.4093,5.8667,0.1644,2.9092,0.6347,83.6944,29.3495,24.1896,0,0,1,1
0.0972,13.6748,2.4066,0.2679,7.9099,5.1569,0.3275,7.0558,6.3982,74.6798,9.5824,20.0741,1,1,0,1
0.149,2.5277,8.9579,0.2106,22.8244,8.252,0.0875,3.5522,4.2201,87.6429,45.0504,8.195,0,0,1,1
0.2452,5.7835,9.4736,0.2789,25.6189,4.1251,0.0649,6.7009,6.3694,30.5103,45.6848,27.0849,1,1,0,1
0.3406,10.3709,8.0806,0.3166,32.0401,9.8757,0.2197,2.085,4.0772,104.8746,43.5845,20.3512,0,0,1,1
0.339,11.8525,7.0372,0.055,39.7342,1.4894,0.058,7.7563,6.7313,119.129,19.6814,22.4129,1,0,0,1
0.0828,9.5426,7.5112,0.241,19.2441,3.6494,0.132,7.839,1.5322,78.8075,37.7311,6.7568,0,0,1,1
0.2709,4.5244,3.2037,0.3318,15.2247,2.7282,0.333,13.4859,3.1537,68.3661,49.0184,35.743,1,1,1,0
0.3188,5.1993,1.1036,0.2481,24.8771,0.5402,0.1581,13.7536,5.1029,117.8089,20.2255,41.4655,1,1,0,0
0.2576,5.1139,7.1244,0.254,15.5825,5.5257,0.3009,6.5024,1.3926,37.7575,37.8117,15.0891,0,0,1,1
0.2078,14.9101,6.4153,0.2915,34.0002,5.8956,0.3232,8.1562,6.569,48.4007,23.5367,36.3004,1,1,1,1
0.3367,11.4288,3.3473,0.3177,12.0086,9.1796,0.0729,9.5451,2.1014,43.8318,46.6376,5.3014,0,0,1,1
0.3267,12.9421,1.0903,0.0301,34.8631,4.0762,0.1607,3.349,1.815,32.7669,39.9635,30.0846,1,0,1,1
0.2086,10.1688,1.1883,0.1314,30.6787,2.1912,0.187,7.797,3.5148,48.9743,38.6763,19.5346,1,0,1,1
0.2044,10.4915,7.3619,0.1225,7.0397,2.3383,0.0903,14.8416,3.4899,106.5082,2.3389,22.1932,0,1,0,0
0.1693,2.3597,6.2134,0.2301,39.5844,6.2829,0.0582,5.4197,2.3988,54.3168,4.9213,34.9175,1,0,0,1
0.2658,9.341,1.403,0.2234,38.1621,1.9033,0.0807,12.6618,5.797,49.6578,21.9468,30.2713,1,1,0,1
0.2787,4.2959,2.4968,0.219,13.4421,9.4585,0.2675,11.6573,6.5553,38.0662,27.2017,35.9414,1,0,1,0
0.316,3.0057,4.8374,0.1142,31.7631,0.5435,0.2198,5.2241,0.8044,72.6131,39.9789,13.8361,1,0,1,1
0.2964,2.7102,3.0873,0.2223,29.8274,5.6844,0.1607,14.7997,5.2645,107.4417,34.2585,22.6449,1,0,1,1
0.2267,12.4529,8.2368,0.1986,9.8056,6.8431,0.1729,11.4062,3.9517,113.6045,6.4744,36.7685,0,0,0,0
0.2877,10.092,7.2528,0.2627,12.916,1.0021,0.3252,13.1151,6.1975,81.4206,29.1716,2.4763,0,1,1,1
0.3466,1.5998,1.0035,0.0837,12.605,3.9917,0.3464,10.7292,6.9442,65.0976,36.7597,32.6934,1,0,1,0
0.1905,11.9443,1.3986,0.3068,31.3397,5.4696,0.0828,6.8322,1.2046,81.9461,3.5267,28.0174,1,0,1,1
0.3179,2.9055,2.9834,0.3343,39.7726,1.4686,0.0705,5.2166,5.8258,59.0422,13.06,13.475,1,0,0,1
0.0976,9.7239,2.2627,0.173,27.8105,1.9152,0.2784,2.876,5.0641,42.021,21.9298,31.7017,1,1,1,1
0.3299,5.0535,7.0621,0.1366,38.9174,7.3987,0.1429,14.1864,4.9432,88.3272,38.3395,10.1478,1,0,1,1
0.0326,1.3605,9.5181,0.2486,17.4363,5.246,0.1056,14.3289,6.278,72.8039,16.8189,25.6883,0,1,0,0
0.2111,3.9921,7.6919,0.1226,11.601,1.9581,0.2621,3.4938,4.6918,77.5873,45.068,14.7562,0,0,1,1
0.2212,10.6582,1.6809,0.0214,34.0986,8.5948,0.2894,13.8049,6.3594,105.8724,33.673,36.7584,1,0,1,1
0.0259,9.889,3.5547,0.1781,10.067,0.7247,0.2931,5.9554,2.2331,31.2173,17.2923,39.5106,0,1,1,0
0.0325,4.3441,0.9652,0.0812,10.8133,0.8251,0.3018,13.3885,4.0054,94.1459,38.1293,19.1833,1,1,1,0
0.088,4.0474,9.2435,0.2403,24.9199,2.8891,0.2805,5.7331,6.5671,40.9858,40.72,20.1896,0,0,1,1
0.1073,9.0514,8.7972,0.1236,37.0112,5.2127,0.2791,2.6921,4.0632,63.8433,20.8885,27.8445,0,0,1,1
0.0833,13.9944,8.5781,0.1326,16.576,4.8092,0.2438,12.3115,4.3827,114.2326,26.284,36.7565,0,0,1,0
0.0991,5.3183,7.4134,0.1995,13.0004,7.073,0.1135,2.9999,7.7772,97.9329,21.6304,41.4447,0,0,1,0
0.0385,5.8732,8.4038,0.2372,29.476,0.3713,0.1548,11.4765,4.0839,40.871,24.799,24.5859,0,1,1,1
0.214,14.338,4.7826,0.2642,20.9296,9.7338,0.092,10.0798,4.956,71.8525,4.6966,43.0336,1,1,0,0
0.3167,3.4058,2.8728,0.1071,25.8827,1.011,0.338,14.8098,7.7909,90.3553,11.9465,1.378,1,0,0,1
0.1161,6.2934,9.4973,0.2014,10.4044,3.4755,0.168,8.7494,2.131,89.8543,32.1774,30.5919,0,0,1,0
0.2459,1.2662,4.4459,0.22,10.0206,1.1476,0.157,9.745,6.9373,82.1532,4.2608,28.7702,1,1,0,0
0.0823,11.2727,7.1612,0.1002,5.8982,6.9619,0.0403,6.7378,0.9112,93.3411,20.7893,42.7623,0,0,1,0
0.0331,8.6586,7.0658,0.2606,20.1493,6.8241,0.3357,10.0788,4.9774,41.8691,27.188,21.7057,0,0,1,1
0.1865,3.3343,1.3872,0.3003,14.1365,4.6706,0.1169,3.7532,6.7127,69.237,49.1446,36.5153,1,1,0,0
0.2376,10.9587,9.7787,0.2301,13.3388,1.7879,0.0312,11.9157,7.4807,114.5942,26.5076,35.7193,1,1,0,0
0.2805,12.202,4.8372,0.2774,18.5332,6.028,0.0595,8.4281,4.4631,35.2039,20.216,17.304,1,1,0,1
0.2732,14.6242,3.7414,0.1557,27.9682,1.5412,0.1441,10.3227,4.0797,80.7903,3.3746,13.207,0,0,0,1
0.2305,7.4546,2.226,0.0782,20.4785,1.4825,0.0629,13.4285,3.0698,36.2476,13.6462,5.4773,1,0,0,1
0.1643,5.5169,9.0723,0.2217,38.1726,3.0471,0.3075,11.7925,3.2605,80.1134,27.9116,29.4752,0,0,1,1
0.0254,13.4571,3.2587,0.0573,12.6845,5.4232,0.3071,6.4445,0.8632,79.3965,16.698,40.7281,0,0,1,0
0.0942,6.5773,2.4876,0.2528,12.2384,6.4522,0.2659,6.1077,7.8148,74.6437,8.3516,23.1213,1,0,0,0
0.0629,6.6373,8.1513,0.2835,36.8635,5.1432,0.2022,9.2727,2.095,100.0969,25.8664,15.4129,0,0,1,1
0.2629,12.9709,8.4058,0.1771,9.5054,9.5661,0.2166,2.1564,3.9173,103.0593,4.7814,43.681,0,0,0,0
0.2042,7.7299,0.506,0.1449,18.4576,2.3501,0.2406,3.3932,5.6367,92.1893,34.7676,33.994,1,1,1,0
0.0355,13.2484,6.1971,0.2844,7.4209,1.7527,0.1706,4.524,5.7992,53.8781,5.0544,16.099,0,1,0,1
0.2817,5.7426,1.8127,0.2289,18.6942,8.3095,0.34,7.7902,1.3267,102.0047,48.8856,39.1997,1,0,1,0
0.2242,12.1886,1.5963,0.09,12.2774,9.0567,0.3229,13.5046,5.5588,32.5668,10.4244,8.0238,1,0,0,1
0.1205,10.4787,7.952,0.2138,26.3763,0.5631,0.032,14.1352,3.8827,117.0879,13.6633,1.4684,0,0,1,1
0.2541,4.0439,5.3107,0.1968,21.7197,0.4227,0.0685,6.711,4.4637,74.2962,7.2585,4.5996,0,0,0,1
0.2115,9.5488,9.518,0.1018,11.768,2.6676,0.1845,11.6711,0.7504,61.5564,11.0659,9.6934,0,0,1,1
0.2342,4.4406,0.5752,0.0614,12.4215,1.5498,0.2291,11.5276,1.9887,114.5254,46.5221,15.2584,1,0,1,1
0.1639,3.1245,7.5217,0.2222,22.6772,7.4754,0.0994,12.5027,2.8309,86.8064,6.9643,20.7812,0,0,1,1
0.1621,7.0819,1.5665,0.2266,21.0247,0.5582,0.1972,6.5736,1.7041,96.5207,38.8281,7.3953,0,0,1,1
0.3481,7.72,4.8272,0.2201,22.3689,4.0337,0.0648,9.6554,5.7631,104.7657,40.7127,38.5792,1,1,0,0
0.1799,11.2962,7.4166,0.3309,25.0286,9.9379,0.2471,13.361,5.4281,49.4468,34.1739,19.605,0,0,1,1
0.061,5.1965,7.0479,0.1925,19.6323,2.1736,0.1628,7.3892,5.2544,98.8384,37.8942,13.2864,0,0,1,1
0.3373,10.3847,9.6031,0.3348,9.6211,5.009,0.3379,5.6966,1.4999,66.3209,37.0925,35.7586,1,1,1,0
0.094,14.8816,3.6795,0.24,31.5491,8.5206,0.322,13.3855,4.713,36.3516,7.3518,31.4824,0,0,0,1
0.1803,4.8252,7.9336,0.2852,35.4311,5.746,0.1339,11.1588,6.7937,52.8765,37.6829,10.1302,0,0,1,1
0.3362,2.5683,8.7151,0.3066,29.7625,4.5134,0.2505,9.2685,6.1543,42.368,42.6719,28.1249,1,1,1,1
0.158,12.7769,9.2335,0.1699,31.0839,3.2595,0.0428,14.8456,1.7584,41.9595,25.7841,13.5545,0,0,1,1
0.2,9.0376,3.05,0.1601,21.7418,1.2039,0.2812,2.2829,1.3788,31.6394,40.9186,2.6499,0,0,1,1
0.0431,4.7677,2.9644,0.2325,28.6217,2.5906,0.1264,7.5267,1.0196,113.709,7.4576,19.8103,0,0,1,1
0.0649,6.8524,7.8766,0.2111,22.265,9.4083,0.0406,9.8351,3.4765,91.8163,17.5982,7.8677,0,0,1,1
0.2751,8.996,0.4732,0.1971,28.8547,6.5253,0.1227,12.0094,0.7987,68.8912,31.9831,13.9184,1,0,1,1
0.0489,1.7638,7.621,0.2057,18.6804,8.2153,0.2382,14.3607,2.0947,75.6004,44.223,29.9411,0,0,1,0
0.2575,3.1444,2.1274,0.269,12.021,5.5027,0.1796,5.3501,4.5203,87.4803,14.4033,14.325,1,1,0,1
0.1388,1.0999,7.6126,0.2309,26.5953,0.9477,0.2407,14.7655,6.6647,93.7509,24.4326,3.2802,0,0,1,1
0.3001,3.5983,8.2478,0.2818,37.9086,8.9909,0.1668,7.199,5.4992,57.0189,38.6179,18.1886,0,0,1,1
0.0857,13.4208,1.946,0.2346,38.0318,2.3139,0.2207,2.4863,5.4793,113.1862,19.6889,37.7893,1,1,0,1
0.197,9.3254,7.9609,0.2945,23.2947,8.1128,0.3425,14.6252,5.7293,94.8726,42.5754,19.7185,0,0,1,1
0.0537,10.6125,8.3,0.2718,36.7505,8.7137,0.2346,3.8617,2.5426,79.0676,25.7189,12.0353,0,0,1,1
0.3161,5.0871,5.9642,0.3367,21.475,8.6452,0.2577,6.8802,5.0573,70.0676,45.2135,7.3603,0,0,1,1
0.1274,2.2406,1.5867,0.1826,25.299,0.4739,0.1514,7.5787,6.9251,119.6512,12.4819,16.8062,1,1,0,1
0.0588,10.06,3.9026,0.3314,17.1536,1.4842,0.236,12.1963,1.035,89.7541,49.5437,1.3598,0,0,1,1
0.2247,10.128,5.91,0.1156,21.046,9.0156,0.2367,8.4453,1.9882,71.1245,3.8925,10.7831,0,0,0,1
0.1972,4.7532,9.4131,0.0776,31.7075,7.2568,0.2863,6.8096,6.84,80.2829,45.3073,20.7116,0,0,1,1
0.2103,2.0401,1.8852,0.3073,21.552,5.6438,0.2997,7.7535,5.2714,114.9094,41.7204,29.4662,1,0,1,0
0.3443,3.9372,1.2886,0.2692,14.3384,8.3221,0.259,7.7263,0.5682,50.1617,4.3281,30.2819,1,0,1,0
0.2116,3.0589,5.0976,0.2101,14.9836,7.9581,0.2528,11.0819,2.8571,40.1501,16.6727,39.0937,1,0,1,0
0.0662,8.517,9.2819,0.0918,30.6732,9.9214,0.2046,3.2764,0.5765,51.1537,34.5755,20.045,0,0,1,1
0.0401,6.4315,2.3638,0.1486,32.685,8.8376,0.1945,5.2539,0.6275,114.1976,6.1099,3.3079,0,0,1,1
0.2459,12.5891,3.8102,0.0338,13.0454,9.9318,0.0512,9.4912,6.7554,80.3762,4.1459,33.6833,1,0,0,0
0.1518,10.4134,9.3006,0.0732,29.426,6.8995,0.1851,8.1566,1.7972,59.4489,19.1747,34.1291,0,0,1,1
0.1016,2.7028,8.2449,0.0855,30.578,0.6006,0.064,6.2632,6.1342,63.5384,4.5544,42.1711,0,1,0,0
0.173,6.652,9.075,0.1533,26.0822,1.3923,0.1583,3.6757,2.6609,54.6869,4.7826,36.8268,0,1,0,0
0.1486,1.3687,6.0527,0.3212,31.2254,4.4162,0.1455,6.4226,0.7966,50.4304,5.288,1.8345,0,0,1,1
0.3051,7.5078,4.2163,0.1506,10.5724,8.4158,0.074,13.4378,2.5088,58.31,20.9536,15.5435,1,0,1,1
0.192,8.3917,1.4127,0.1646,27.0343,9.2761,0.3179,2.1437,1.6008,56.1734,21.0275,34.8623,1,0,1,1
0.2161,8.6683,8.5744,0.3227,22.2688,7.298,0.1167,2.7535,2.0393,57.0777,26.7831,12.9974,0,0,1,1
0.1622,5.2156,2.0072,0.188,25.3558,5.5771,0.2263,3.9771,4.6694,108.9027,7.2734,18.1039,1,0,0,1
0.2213,6.0708,8.7399,0.3008,12.5501,7.0947,0.1227,11.5345,6.2574,47.9734,3.9728,38.2627,1,1,0,0
0.0551,10.7814,9.5595,0.2075,21.81,0.4795,0.3451,7.1798,3.5622,61.1381,20.4511,33.2679,0,1,1,0
0.029,5.2721,7.9522,0.1178,23.9401,6.081,0.1646,11.947,1.9641,54.2918,19.3484,35.8681,0,0,1,0
0.316,10.1999,5.8836,0.1926,16.5435,5.6017,0.0387,12.519,4.7814,80.1231,7.3051,13.0529,1,1,0,1
0.0206,6.7696,8.373,0.2766,28.3591,6.9399,0.3222,8.2532,3.8475,103.603,33.3745,5.1731,0,0,1,1
0.2585,3.0938,2.2456,0.2162,11.7963,4.8475,0.2494,10.6357,2.2004,44.5593,26.4484,27.8128,1,0,1,0
0.3394,2.8067,7.3392,0.182,30.5955,1.6668,0.209,11.4078,7.3701,39.6784,3.2207,36.7124,1,1,0,0
0.1721,11.3323,0.6572,0.2069,7.9413,4.5855,0.0527,10.1031,2.0878,118.4502,8.4517,19.2071,1,1,0,1
0.1021,3.0084,6.4924,0.043,21.7639,0.3614,0.0548,11.2293,3.6052,98.6231,43.1857,34.6344,0,1,1,0
0.2761,6.001,7.7949,0.1196,5.2323,6.4461,0.2192,10.8318,5.9995,103.8405,47.6814,32.2945,0,0,1,0
0.1609,1.8747,6.8401,0.1082,35.1654,5.2008,0.142,10.0827,4.3415,76.7416,28.6468,26.0534,0,0,1,1
0.21,5.1431,6.9165,0.329,12.9358,7.4798,0.1078,12.0235,3.2217,81.6142,21.6544,20.2429,1,1,0,0
0.1771,4.3635,1.5357,0.1461,7.463,8.8992,0.3154,5.4335,4.8617,39.5346,47.2284,14.2703,1,0,1,0
0.1607,12.4834,4.8022,0.1266,32.5526,7.0841,0.2685,13.8837,7.5643,39.1544,14.4745,37.4957,1,0,0,1
0.2628,14.5082,7.5044,0.2602,15.4421,3.2976,0.2732,12.8228,4.4179,103.5771,25.4923,35.5348,1,1,1,0
0.1967,13.0408,2.1425,0.0614,10.9736,5.108,0.1218,10.1203,2.3127,54.2858,15.0578,38.8888,1,0,1,0
0.1757,12.4794,3.7117,0.0451,23.7348,3.5673,0.2419,3.4884,3.4861,114.2095,5.6112,39.5422,1,0,0,0
0.2091,1.9913,3.334,0.3194,6.7671,7.4214,0.2478,2.8771,7.9998,87.0832,42.1706,35.2361,1,0,1,0
0.1968,8.2153,9.4072,0.1815,15.3497,9.2743,0.1818,6.8166,4.1345,50.3897,36.1385,42.8844,0,0,1,0
0.0887,9.6168,6.5659,0.1752,29.4562,0.497,0.2867,12.3611,7.2833,32.3897,19.5541,42.8613,0,1,0,0
0.0747,3.3152,5.1289,0.1716,10.9625,0.3326,0.091,5.8145,6.6164,53.5286,45.4305,4.7036,0,1,1,1
0.0823,14.8709,3.3287,0.0226,20.5183,3.5748,0.2999,8.77,5.5992,94.9393,2.0418,20.7279,0,0,0,1
0.2655,4.6669,5.9954,0.1107,12.222,7.3026,0.0832,12.1231,6.8477,54.499,49.1803,22.1686,1,0,1,0
0.3351,14.9882,7.715,0.2867,10.4692,6.8575,0.31,3.0784,6.396,58.6426,11.558,17.2081,0,0,1,1
0.2324,14.513,8.3611,0.1779,38.6471,8.092,0.1755,3.6195,1.1507,74.9869,47.275,39.5281,0,0,1,1
0.3398,6.5053,6.3516,0.2398,18.7238,9.4642,0.1637,2.5531,3.3799,103.4773,35.3208,1.0571,0,0,1,1
0.0649,5.9893,9.4901,0.2523,31.7683,8.2792,0.2022,14.474,3.0506,112.2208,24.7791,30.5175,0,0,1,1
0.0775,1.2901,1.9433,0.0961,6.6686,1.4046,0.1636,4.6238,6.6179,37.5159,13.1342,7.7866,1,1,0,1
0.2404,13.8884,8.3128,0.2365,14.0073,4.6424,0.3304,13.8027,2.3609,98.3064,40.4059,3.9376,0,0,1,1
0.0487,2.7864,6.6409,0.143,19.0484,6.7464,0.0919,12.156,1.6652,94.7101,17.8955,38.6211,0,0,1,0
0.1194,5.6246,3.9658,0.1675,20.9916,2.8207,0.2164,3.3506,7.6614,97.4795,2.5433,18.362,0,0,0,1
0.1445,7.8044,5.4942,0.2705,19.3052,5.677,0.0749,4.7805,4.321,105.0638,15.7097,18.9901,0,0,1,1
0.1259,14.3473,7.2066,0.2965,18.5148,0.8862,0.1703,14.0901,6.9664,85.8518,11.3295,26.7702,0,1,0,1
0.0565,12.3996,2.6661,0.1305,25.7676,7.2361,0.1685,4.1717,2.1738,65.5341,49.3688,35.5148,0,0,1,1
0.1054,14.1129,7.7361,0.1117,11.0541,3.8583,0.1556,14.8617,5.6943,50.9326,39.7137,20.4182,0,0,1,1
0.0201,11.2817,5.6796,0.0801,36.344,7.2283,0.0462,9.4481,2.6258,65.7774,45.3824,42.2989,0,0,1,1
0.0421,1.184,7.08,0.0861,24.367,6.112,0.1398,3.8316,1.9608,39.3513,4.0924,4.114,0,0,0,1
0.1896,6.3105,5.811,0.341,33.494,8.002,0.2793,14.8668,1.9981,67.2031,16.6563,13.7605,0,0,1,1
0.1484,1.1359,7.8663,0.2832,34.3946,0.4552,0.0836,6.8417,2.1976,39.1766,21.1037,9.2233,0,0,1,1
0.3477,4.3235,0.3231,0.0556,38.35,8.7741,0.3274,5.2506,6.1789,62.9973,27.6371,39.3359,1,0,1,1
0.3133,11.839,1.3433,0.1314,11.2596,9.0445,0.1198,3.8488,2.1009,94.3903,41.4378,15.3759,1,0,1,1
0.145,8.0126,0.5678,0.2896,16.452,9.5819,0.3232,7.1466,0.7311,51.2028,26.0434,16.231,1,0,1,1
0.1525,13.1521,7.3531,0.1884,13.0049,8.7098,0.2576,13.0727,2.7583,96.5288,43.042,3.024,0,0,1,1
0.3489,6.7333,4.2922,0.342,12.7134,4.5752,0.1259,14.8628,7.5314,59.0654,28.5173,1.5038,1,1,0,1
0.3334,3.9062,5.2194,0.1807,32.9738,7.4874,0.2207,9.9663,0.8166,68.2918,4.9883,38.8595,1,0,1,0
0.0707,7.347,7.1572,0.2542,21.1184,6.7076,0.3141,12.5589,0.8447,119.3603,12.6323,43.8512,0,0,1,0
0.151,10.8338,5.8627,0.0649,10.8989,1.9891,0.3178,4.2445,6.6738,67.3885,36.5771,37.7159,0,0,1,0
0.1418,7.5376,3.924,0.111,28.4587,8.9137,0.2617,10.796,2.7728,95.203,17.283,3.6964,0,0,1,1
0.3122,13.8931,1.4693,0.1525,33.3341,1.0444,0.0866,10.789,2.6389,95.1538,12.5173,12.1705,1,1,0,1
0.2347,12.9076,7.7631,0.1329,31.5405,7.8669,0.1532,7.665,2.9611,69.6191,36.1154,30.8451,0,0,1,1
0.1645,2.6397,6.3436,0.0549,34.5633,5.6261,0.2488,12.3512,2.7016,32.9736,34.8358,24.6795,0,0,1,1
0.0538,7.5553,2.8796,0.1703,13.531,0.7546,0.0993,6.1332,4.8329,59.6389,48.3338,44.3533,0,1,1,0
0.333,1.7443,2.4229,0.022,36.9172,4.9922,0.0534,11.5301,1.8747,86.9302,49.3528,43.3919,1,0,1,0
0.22,1.6192,8.1065,0.3212,26.1144,4.6983,0.1746,7.9056,7.1555,104.4496,33.5128,8.8161,0,0,1,1
0.1552,2.8075,9.8411,0.1018,30.5914,3.4719,0.2299,8.8398,6.8341,96.1379,12.0723,21.3876,0,0,0,1
0.3161,4.4073,1.5876,0.1726,12.7535,1.0495,0.0767,14.8791,5.1981,56.4988,17.455,6.7482,1,1,0,1
0.1426,9.404,4.7691,0.1437,19.7034,1.5269,0.1863,12.1286,4.7563,94.3949,14.9028,25.6857,1,1,0,1
0.2975,12.1777,5.8972,0.2486,9.2245,7.8819,0.1717,13.7081,3.3093,65.6136,16.053,9.5996,0,0,1,1
0.3347,9.3433,9.7754,0.3443,30.175,4.4227,0.1733,6.1829,2.2289,41.1527,31.1651,17.538,0,0,1,1
0.2599,6.4921,5.5908,0.2486,7.1887,6.9444,0.2663,2.7922,7.0932,60.8935,14.1132,14.1295,1,1,0,0
0.3325,1.4213,1.8859,0.2569,33.8582,6.5551,0.2051,3.1683,1.4693,96.257,45.3167,9.3676,1,0,1,1
0.2691,14.3203,0.9877,0.2389,34.2742,8.4547,0.3339,5.9409,2.948,118.308,35.8689,25.2408,1,0,1,1
0.2831,3.9706,4.2552,0.2502,10.4608,7.6359,0.1271,11.7423,7.3485,117.3036,9.9411,5.55,1,0,0,1
0.1067,7.0783,9.2467,0.0972,17.2945,8.9477,0.0369,9.9567,7.1153,50.8386,49.1451,20.2633,0,0,1,1
0.3422,6.0005,3.6644,0.1868,19.7619,6.6325,0.0843,12.397,1.9986,111.4116,28.0643,19.8254,1,0,1,1
0.2654,14.5662,1.6334,0.0499,9.2659,6.0978,0.1724,6.323,1.9253,92.0701,15.2335,42.8044,1,0,1,0
0.1445,13.41,6.3005,0.214,27.2906,0.4773,0.075,7.5589,4.8988,59.1502,44.6154,31.8447,1,1,0,1
0.1575,1.3666,9.6276,0.1454,32.4548,5.3173,0.116,11.0515,0.7379,39.0504,47.9425,16.5382,0,0,1,1
0.1202,7.083,3.9347,0.3493,5.223,5.2406,0.1866,3.3654,2.6654,67.5145,20.2404,24.8642,0,0,1,0
